There are 3002 active hosts online. The hosts are: 
1: 140.253.0.11
Operating System is: Microsoft Windows Server 2016 Accuracy is: 87
Operating System is: Microsoft Windows 7 Professional or Windows 8 Accuracy is: 87
-----------------TCP Service Detail[1]-----------------
TCP Port Number: 135
Status:open
reason:syn-ack
Additional Info
Service: msrpc
product: Microsoft Windows RPC
-----------------TCP Service Detail[2]-----------------
TCP Port Number: 139
Status:open
reason:syn-ack
Additional Info
Service: netbios-ssn
product: Microsoft Windows netbios-ssn
-----------------TCP Service Detail[3]-----------------
TCP Port Number: 445
Status:open
reason:syn-ack
Additional Infoworkgroup: NEXUS
Service: microsoft-ds
product: Microsoft Windows 7 - 10 microsoft-ds
--------------------IP address detail--------------------
IP Address: 140.253.34.215
#################Host: 140.253.34.225#################
--------------------OS--------------------
Operating System is: Apple Mac OS X 10.7.0 (Lion) - 10.12 (Sierra) or iOS 4.1 - 9.3.3 (Darwin 10.0.0 - 16.4.0) Accuracy is: 97
Operating System is: Apple OS X 10.11 (El Capitan) - 10.12 (Sierra) or iOS 10.1 - 10.2 (Darwin 15.4.0 - 16.6.0) Accuracy is: 94
Operating System is: Apple iOS 9.0 (Darwin 15.0.0) Accuracy is: 94
Operating System is: Apple iOS 5.0.1 Accuracy is: 93
Operating System is: Apple Mac OS X 10.7.4 - 10.7.5 (Lion) (Darwin 11.4.2) Accuracy is: 93
Operating System is: Apple Mac OS X 10.7.0 - 10.7.5 (Lion) or iOS 4.2 - 5.0.1 (Darwin 10.4.0 - 11.4.2) Accuracy is: 93
Operating System is: Apple Mac OS X 10.7.0 - 10.7.5 (Lion) (Darwin 11.0.0 - 11.4.2) Accuracy is: 93
Operating System is: Apple TV 5.2.1 or 5.3 Accuracy is: 93
Operating System is: Apple iOS 5.0.1 - 5.1.1 Accuracy is: 93
Operating System is: Apple iOS 6.0.1 Accuracy is: 93
-----------------TCP Service Detail[1]-----------------
TCP Port Number: 22
Status:open
reason:syn-ack
Additional Infoprotocol 2.0
Service: ssh
product: OpenSSH
-----------------TCP Service Detail[2]-----------------
TCP Port Number: 88
Status:open
reason:syn-ack
Additional Infoserver time: 2018-07-25 10:52:18Z
Service: kerberos-sec
product: Heimdal Kerberos
-----------------TCP Service Detail[3]-----------------
TCP Port Number: 445
Status:open
reason:syn-ack
Additional Info
Service: microsoft-ds
product: 
-----------------TCP Service Detail[4]-----------------
TCP Port Number: 548
Status:open
reason:syn-ack
Additional Infoname: MOMUS-PH; protocol 3.4; OS X 10.9 - 10.11; iMac14,2
Service: afp
product: Apple AFP
--------------------IP address detail--------------------
IP Address: 140.253.34.225
#################Host: 140.253.34.236#################
--------------------OS--------------------
Operating System is: Linux 3.2 - 4.9 Accuracy is: 100
-----------------TCP Service Detail[1]-----------------
TCP Port Number: 22
Status:open
reason:syn-ack
Additional InfoUbuntu Linux; protocol 2.0
Service: ssh
product: OpenSSH
--------------------IP address detail--------------------
IP Address: 140.253.34.236
#################Host: 140.253.34.246#################
--------------------OS--------------------
Operating System is: Microsoft Windows Server 2008 R2 or Windows 8.1 Accuracy is: 100
Operating System is: Microsoft Windows 7 Professional or Windows 8 Accuracy is: 100
Operating System is: Microsoft Windows Phone 7.5 or 8.0 Accuracy is: 100
Operating System is: Microsoft Windows Vista SP0 or SP1, Windows Server 2008 SP1, or Windows 7 Accuracy is: 100
Operating System is: Microsoft Windows Vista SP2, Windows 7 SP1, or Windows Server 2008 Accuracy is: 100
-----------------TCP Service Detail[1]-----------------
TCP Port Number: 135
Status:open
reason:syn-ack
Additional Info
Service: msrpc
product: Microsoft Windows RPC
-----------------TCP Service Detail[2]-----------------
TCP Port Number: 139
Status:open
reason:syn-ack
Additional Info
Service: netbios-ssn
product: Microsoft Windows netbios-ssn
-----------------TCP Service Detail[3]-----------------
TCP Port Number: 445
Status:open
reason:syn-ack
Additional Infoworkgroup: NEXUS
Service: microsoft-ds
product: Windows 7 Enterprise 7601 Service Pack 1 microsoft-ds
-----------------TCP Service Detail[4]-----------------
TCP Port Number: 8080
Status:open
reason:syn-ack
Additional Info
Service: http
product: Embedthis HTTP lib httpd
--------------------IP address detail--------------------
IP Address: 140.253.34.246
#################Host: 140.253.34.255#################
--------------------OS--------------------
Operating System is: Linux 3.2 - 4.9 Accuracy is: 100
-----------------TCP Service Detail[1]-----------------
TCP Port Number: 22
Status:open
reason:syn-ack
Additional Infoprotocol 2.0
Service: ssh
product: OpenSSH
--------------------IP address detail--------------------
IP Address: 140.253.34.255
#################Host: 140.253.35.2#################
--------------------OS--------------------
Operating System is: Linux 3.2 - 4.9 Accuracy is: 100
-----------------TCP Service Detail[1]-----------------
TCP Port Number: 22
Status:open
reason:syn-ack
Additional InfoUbuntu Linux; protocol 2.0
Service: ssh
product: OpenSSH
-----------------TCP Service Detail[2]-----------------
TCP Port Number: 80
Status:open
reason:syn-ack
Additional InfoUbuntu
Service: http
product: nginx
-----------------TCP Service Detail[3]-----------------
TCP Port Number: 139
Status:open
reason:syn-ack
Additional Infoworkgroup: NEXUS
Service: netbios-ssn
product: Samba smbd
-----------------TCP Service Detail[4]-----------------
TCP Port Number: 445
Status:open
reason:syn-ack
Additional Infoworkgroup: NEXUS
Service: netbios-ssn
product: Samba smbd
--------------------IP address detail--------------------
IP Address: 140.253.35.2
#################Host: 140.253.35.6#################
--------------------OS--------------------
Operating System is: Microsoft Windows XP SP2 Accuracy is: 87
Operating System is: Microsoft Windows 7 Accuracy is: 85
Operating System is: Microsoft Windows Server 2008 SP1 or Windows Server 2008 R2 Accuracy is: 85
-----------------TCP Service Detail[1]-----------------
TCP Port Number: 135
Status:open
reason:syn-ack
Additional Info
Service: msrpc
product: Microsoft Windows RPC
-----------------TCP Service Detail[2]-----------------
TCP Port Number: 139
Status:open
reason:syn-ack
Additional Info
Service: netbios-ssn
product: Microsoft Windows netbios-ssn
-----------------TCP Service Detail[3]-----------------
TCP Port Number: 445
Status:open
reason:syn-ack
Additional Info
Service: microsoft-ds
product: 
--------------------IP address detail--------------------
IP Address: 140.253.35.6
#################Host: 140.253.35.13#################
--------------------OS--------------------
Operating System is: Microsoft Windows Server 2008 R2 or Windows 8.1 Accuracy is: 100
Operating System is: Microsoft Windows Embedded Standard 7 Accuracy is: 100
Operating System is: Microsoft Windows Phone 7.5 or 8.0 Accuracy is: 100
Operating System is: Microsoft Windows Vista SP0 or SP1, Windows Server 2008 SP1, or Windows 7 Accuracy is: 100
Operating System is: Microsoft Windows Vista SP2, Windows 7 SP1, or Windows Server 2008 Accuracy is: 100
-----------------TCP Service Detail[1]-----------------
TCP Port Number: 135
Status:open
reason:syn-ack
Additional Info
Service: msrpc
product: Microsoft Windows RPC
-----------------TCP Service Detail[2]-----------------
TCP Port Number: 139
Status:open
reason:syn-ack
Additional Info
Service: netbios-ssn
product: Microsoft Windows netbios-ssn
-----------------TCP Service Detail[3]-----------------
TCP Port Number: 445
Status:open
reason:syn-ack
Additional Infoworkgroup: NEXUS
Service: microsoft-ds
product: Windows 7 Enterprise 7601 Service Pack 1 microsoft-ds
--------------------IP address detail--------------------
IP Address: 140.253.35.13
#################Host: 140.253.35.14#################
--------------------OS--------------------
Operating System is: Microsoft Windows 7 Professional or Windows 8 Accuracy is: 100
Operating System is: Microsoft Windows Vista SP0 or SP1, Windows Server 2008 SP1, or Windows 7 Accuracy is: 100
Operating System is: Microsoft Windows Vista SP2, Windows 7 SP1, or Windows Server 2008 Accuracy is: 100
-----------------TCP Service Detail[1]-----------------
TCP Port Number: 135
Status:open
reason:syn-ack
Additional Info
Service: msrpc
product: Microsoft Windows RPC
-----------------TCP Service Detail[2]-----------------
TCP Port Number: 139
Status:open
reason:syn-ack
Additional Info
Service: netbios-ssn
product: Microsoft Windows netbios-ssn
-----------------TCP Service Detail[3]-----------------
TCP Port Number: 445
Status:open
reason:syn-ack
Additional Infoworkgroup: NEXUS
Service: microsoft-ds
product: Windows 7 Enterprise 7601 Service Pack 1 microsoft-ds
--------------------IP address detail--------------------
IP Address: 140.253.35.14
#################Host: 140.253.35.15#################
--------------------OS--------------------
Operating System is: Microsoft Windows 10 1607 Accuracy is: 93
Operating System is: Microsoft Windows 10 1511 Accuracy is: 93
Operating System is: Microsoft Windows Vista SP0 or SP1, Windows Server 2008 SP1, or Windows 7 Accuracy is: 93
Operating System is: Microsoft Windows 10 1511 - 1607 Accuracy is: 93
Operating System is: Microsoft Windows Vista SP2, Windows 7 SP1, or Windows Server 2008 Accuracy is: 93
Operating System is: Microsoft Windows Phone 7.5 or 8.0 Accuracy is: 92
Operating System is: Microsoft Windows Server 2008 R2 or Windows 8.1 Accuracy is: 92
Operating System is: Microsoft Windows Server 2016 Accuracy is: 92
Operating System is: Microsoft Windows 7 Professional or Windows 8 Accuracy is: 92
Operating System is: Microsoft Windows Embedded Standard 7 Accuracy is: 91
-----------------TCP Service Detail[1]-----------------
TCP Port Number: 135
Status:open
reason:syn-ack
Additional Info
Service: msrpc
product: Microsoft Windows RPC
-----------------TCP Service Detail[2]-----------------
TCP Port Number: 139
Status:open
reason:syn-ack
Additional Info
Service: netbios-ssn
product: Microsoft Windows netbios-ssn
-----------------TCP Service Detail[3]-----------------
TCP Port Number: 445
Status:open
reason:syn-ack
Additional Infoworkgroup: NEXUS
Service: microsoft-ds
product: Microsoft Windows 7 - 10 microsoft-ds
--------------------IP address detail--------------------
IP Address: 140.253.35.15
#################Host: 140.253.35.16#################
--------------------OS--------------------
Operating System is: Microsoft Windows 10 1511 - 1607 Accuracy is: 95
Operating System is: Microsoft Windows Phone 7.5 or 8.0 Accuracy is: 94
Operating System is: Microsoft Windows 10 1511 Accuracy is: 93
Operating System is: Microsoft Windows Server 2008 R2 or Windows 8.1 Accuracy is: 93
Operating System is: Microsoft Windows Server 2016 Accuracy is: 93
Operating System is: Microsoft Windows 7 Professional or Windows 8 Accuracy is: 93
Operating System is: Microsoft Windows Vista SP0 or SP1, Windows Server 2008 SP1, or Windows 7 Accuracy is: 93
Operating System is: Microsoft Windows Embedded Standard 7 Accuracy is: 93
Operating System is: Microsoft Windows Vista SP2, Windows 7 SP1, or Windows Server 2008 Accuracy is: 93
Operating System is: Microsoft Windows 10 1607 Accuracy is: 92
-----------------TCP Service Detail[1]-----------------
TCP Port Number: 135
Status:open
reason:syn-ack
Additional Info
Service: msrpc
product: Microsoft Windows RPC
-----------------TCP Service Detail[2]-----------------
TCP Port Number: 139
Status:open
reason:syn-ack
Additional Info
Service: netbios-ssn
product: Microsoft Windows netbios-ssn
-----------------TCP Service Detail[3]-----------------
TCP Port Number: 445
Status:open
reason:syn-ack
Additional Infoworkgroup: NEXUS
Service: microsoft-ds
product: Microsoft Windows 7 - 10 microsoft-ds
--------------------IP address detail--------------------
IP Address: 140.253.35.16
#################Host: 140.253.35.18#################
--------------------OS--------------------
Operating System is: Linux 3.2 - 4.9 Accuracy is: 100
-----------------TCP Service Detail[1]-----------------
TCP Port Number: 22
Status:open
reason:syn-ack
Additional InfoUbuntu Linux; protocol 2.0
Service: ssh
product: OpenSSH
-----------------TCP Service Detail[2]-----------------
TCP Port Number: 139
Status:open
reason:syn-ack
Additional Infoworkgroup: NEXUS
Service: netbios-ssn
product: Samba smbd
-----------------TCP Service Detail[3]-----------------
TCP Port Number: 445
Status:open
reason:syn-ack
Additional Infoworkgroup: NEXUS
Service: netbios-ssn
product: Samba smbd
--------------------IP address detail--------------------
IP Address: 140.253.35.18
#################Host: 140.253.35.19#################
--------------------OS--------------------
Operating System is: Microsoft Windows 10 Accuracy is: 95
Operating System is: Microsoft Windows Server 2008 SP1 Accuracy is: 90
Operating System is: Microsoft Windows 10 1703 Accuracy is: 89
Operating System is: Microsoft Windows 10 1511 - 1607 Accuracy is: 88
Operating System is: Microsoft Windows Phone 7.5 or 8.0 Accuracy is: 88
Operating System is: Microsoft Windows 10 1607 Accuracy is: 87
Operating System is: Microsoft Windows 10 1511 Accuracy is: 87
Operating System is: Microsoft Windows Server 2008 R2 or Windows 8.1 Accuracy is: 87
Operating System is: Microsoft Windows Server 2016 Accuracy is: 87
Operating System is: Microsoft Windows Vista SP0 or SP1, Windows Server 2008 SP1, or Windows 7 Accuracy is: 87
-----------------TCP Service Detail[1]-----------------
TCP Port Number: 135
Status:open
reason:syn-ack
Additional Info
Service: msrpc
product: Microsoft Windows RPC
-----------------TCP Service Detail[2]-----------------
TCP Port Number: 139
Status:open
reason:syn-ack
Additional Info
Service: netbios-ssn
product: Microsoft Windows netbios-ssn
-----------------TCP Service Detail[3]-----------------
TCP Port Number: 445
Status:open
reason:syn-ack
Additional Infoworkgroup: NEXUS
Service: microsoft-ds
product: Windows 10 Enterprise 15063 microsoft-ds
--------------------IP address detail--------------------
